Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country_Region,City,State_Province,Postal_Code,Region,Product_ID,Category,Sub-Category,Product_Name,Sales,Quantity,Discount,Profit
107.00,US-2021-168368,11-02-2021,15-02-2021,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,OFF-LA-10004853,Office Supplies,Labels,Avery 483,14.94,3.00,0.00,6.87
108.00,US-2021-168368,11-02-2021,15-02-2021,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2.00,0.00,2.60
109.00,US-2021-127614,11-02-2021,15-02-2021,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Chesapeake,Virginia,23320,South,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,234.45,3.00,0.00,103.16
110.00,US-2021-110674,12-02-2021,18-02-2021,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Concord,California,94521,West,FUR-CH-10000225,Furniture,Chairs,Global Geo Office Task Chair Gray,129.57,2.00,0.20,-24.29
111.00,US-2021-121762,14-02-2021,18-02-2021,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Seattle,Washington,98103,West,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,81.96,2.00,0.00,22.95
112.00,US-2021-107706,14-02-2021,19-02-2021,Second Class,ST-20530,Shui Tom,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10000466,Office Supplies,Paper,Memo Book 100 Message Capacity 5 3/8” x 11”,16.18,3.00,0.20,6.07
113.00,US-2021-121762,14-02-2021,18-02-2021,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Seattle,Washington,98103,West,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,238.62,2.00,0.00,4.77
114.00,US-2021-121762,14-02-2021,18-02-2021,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Seattle,Washington,98103,West,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,239.97,3.00,0.00,86.39
115.00,US-2021-165568,15-02-2021,19-02-2021,Standard Class,BF-11020,Barry Französisch,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,21.36,5.00,0.20,7.21
116.00,US-2021-122567,16-02-2021,21-02-2021,Standard Class,MN-17935,Michael Nguyen,Consumer,United States,Dallas,Texas,75220,Central,OFF-AP-10001303,Office Supplies,Appliances,Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day Extended Life Filter,7.96,2.00,0.80,-13.93
117.00,US-2021-122567,16-02-2021,21-02-2021,Standard Class,MN-17935,Michael Nguyen,Consumer,United States,Dallas,Texas,75220,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08,3.00,0.80,-1.73
118.00,US-2021-154165,17-02-2021,24-02-2021,Standard Class,DL-13315,Delfina Latchford,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,54.21,14.00,0.20,8.81
119.00,US-2021-165589,18-02-2021,18-02-2021,Same Day,TB-21595,Troy Blackwell,Consumer,United States,Lubbock,Texas,79424,Central,FUR-FU-10002396,Furniture,Furnishings,DAX Copper Panel Document Frame 5 x 7 Size,25.16,5.00,0.60,-11.32
120.00,US-2021-152905,18-02-2021,24-02-2021,Standard Class,AB-10015,Aaron Bergman,Consumer,United States,Arlington,Texas,76017,Central,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,12.62,2.00,0.20,-2.52
121.00,US-2021-109491,20-02-2021,26-02-2021,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,Richmond,Indiana,47374,Central,FUR-FU-10000221,Furniture,Furnishings,Master Caster Door Stop Brown,20.32,4.00,0.00,6.91
122.00,US-2021-164903,20-02-2021,24-02-2021,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Los Angeles,California,90049,West,OFF-PA-10003363,Office Supplies,Paper,Xerox 204,12.96,2.00,0.00,6.22
123.00,US-2021-109491,20-02-2021,26-02-2021,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,Richmond,Indiana,47374,Central,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.31,3.00,0.00,22.43
124.00,US-2021-165540,21-02-2021,25-02-2021,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Woodstock,Illinois,60098,Central,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,8.85,5.00,0.80,-13.72
125.00,US-2021-133354,22-02-2021,24-02-2021,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Moreno Valley,California,92553,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,19.44,3.00,0.00,9.33
126.00,US-2021-103744,23-02-2021,27-02-2021,Standard Class,MG-17875,Michael Grace,Home Office,United States,El Paso,Texas,79907,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,4.43,3.00,0.80,-6.86
127.00,US-2021-103744,23-02-2021,27-02-2021,Standard Class,MG-17875,Michael Grace,Home Office,United States,El Paso,Texas,79907,Central,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,6.94,3.00,0.20,2.34
128.00,US-2021-137680,24-02-2021,02-03-2021,Standard Class,JH-15430,Jennifer Halladay,Consumer,United States,Medford,Oregon,97504,West,OFF-PA-10000069,Office Supplies,Paper,TOPS 4 x 6 Fluorescent Color Memo Sheets 500 Sheets per Pack,22.78,3.00,0.20,7.69
129.00,US-2021-137680,24-02-2021,02-03-2021,Standard Class,JH-15430,Jennifer Halladay,Consumer,United States,Medford,Oregon,97504,West,OFF-PA-10000174,Office Supplies,Paper,"Message Book Wirebound Four 5 1/2"" X 4"" Forms/Pg. 200 Dupl. Sets/Book",32.90,4.00,0.20,11.10
130.00,US-2021-156545,27-02-2021,03-03-2021,First Class,JS-16030,Joy Smith,Consumer,United States,Columbus,Ohio,43229,East,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.46,4.00,0.20,3.40
131.00,US-2021-113880,01-03-2021,05-03-2021,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Elmhurst,Illinois,60126,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,634.12,6.00,0.30,-172.12
132.00,US-2021-131009,01-03-2021,05-03-2021,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,362.25,6.00,0.30,0.00
133.00,US-2021-104269,01-03-2021,06-03-2021,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.57,2.00,0.20,51.48
134.00,US-2021-131009,01-03-2021,05-03-2021,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.55,6.00,0.60,-34.95
135.00,US-2021-168312,01-03-2021,07-03-2021,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,77036,Central,FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases,376.51,3.00,0.30,-43.03
136.00,US-2021-131009,01-03-2021,05-03-2021,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,18.84,5.00,0.20,-3.53
137.00,US-2021-113880,01-03-2021,05-03-2021,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Elmhurst,Illinois,60126,Central,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.47,3.00,0.20,5.68
138.00,US-2021-131009,01-03-2021,05-03-2021,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,129.55,3.00,0.20,-22.67
139.00,US-2021-168312,01-03-2021,07-03-2021,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,77036,Central,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,137.35,3.00,0.20,8.58
140.00,US-2021-143707,01-03-2021,05-03-2021,Standard Class,HR-14770,Hallie Redmond,Home Office,United States,New York City,New York,10035,East,TEC-PH-10003655,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,5.94,3.00,0.00,1.60
141.00,US-2021-107524,02-03-2021,08-03-2021,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,New York City,New York,10009,East,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,11.36,2.00,0.00,5.34
142.00,US-2021-111157,02-03-2021,06-03-2021,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,3.42,1.00,0.20,1.07
143.00,US-2021-107524,02-03-2021,08-03-2021,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,New York City,New York,10009,East,OFF-PA-10000587,Office Supplies,Paper,Array Parchment Paper Assorted Colors,36.40,5.00,0.00,17.47
144.00,US-2021-111157,02-03-2021,06-03-2021,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,151.20,3.00,0.20,32.13
145.00,US-2021-127978,03-03-2021,08-03-2021,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,302.45,5.00,0.50,-199.62
146.00,US-2021-105648,03-03-2021,07-03-2021,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,San Diego,California,92037,West,FUR-TA-10002958,Furniture,Tables,Bevis Oval Conference Table Walnut,626.35,3.00,0.20,-23.49
147.00,US-2021-130421,03-03-2021,07-03-2021,Standard Class,SC-20020,Sam Craven,Consumer,United States,Houston,Texas,77095,Central,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,176.77,3.00,0.80,-459.61
148.00,US-2021-155852,03-03-2021,07-03-2021,Second Class,AJ-10945,Ashley Jarboe,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.46,4.00,0.20,3.40
149.00,US-2021-127964,03-03-2021,08-03-2021,Standard Class,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10035,East,OFF-BI-10003429,Office Supplies,Binders,Cardinal HOLDit! Binder Insert StripsExtra Strips,25.32,5.00,0.20,9.18
150.00,US-2021-127964,03-03-2021,08-03-2021,Standard Class,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10035,East,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,125.76,3.00,0.20,40.87
151.00,US-2021-127978,03-03-2021,08-03-2021,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East,OFF-LA-10000305,Office Supplies,Labels,Avery 495,15.12,3.00,0.20,4.91
152.00,US-2021-127978,03-03-2021,08-03-2021,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,44.67,8.00,0.20,-10.05
153.00,US-2021-127964,03-03-2021,08-03-2021,Standard Class,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10035,East,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,9.99,1.00,0.00,4.60
154.00,US-2021-117016,04-03-2021,09-03-2021,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Margate,Florida,33063,South,OFF-AR-10001374,Office Supplies,Art,BIC Brite Liner Highlighters Chisel Tip,15.55,3.00,0.20,2.33
155.00,US-2021-116239,04-03-2021,04-03-2021,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Columbia,South Carolina,29203,South,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.90,5.00,0.00,17.75
156.00,US-2021-169061,05-03-2021,08-03-2021,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52,3.00,0.00,15.48
157.00,US-2021-169061,05-03-2021,08-03-2021,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,49.63,6.00,0.20,16.75
158.00,US-2021-169061,05-03-2021,08-03-2021,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,97.82,2.00,0.00,45.98
159.00,US-2021-169061,05-03-2021,08-03-2021,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,18.62,2.00,0.00,5.40
160.00,US-2021-169061,05-03-2021,08-03-2021,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,479.97,3.00,0.00,177.59
161.00,US-2021-104563,07-03-2021,12-03-2021,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,436.70,6.00,0.20,21.84
162.00,US-2021-156587,07-03-2021,08-03-2021,First Class,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10004477,Furniture,Chairs,Global Push Button Manager's Chair Indigo,48.71,1.00,0.20,5.48
163.00,US-2021-104563,07-03-2021,12-03-2021,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,FUR-CH-10004495,Furniture,Chairs,Global Leather and Oak Executive Chair Black,481.57,2.00,0.20,54.18
164.00,US-2021-104563,07-03-2021,12-03-2021,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,20.65,5.00,0.00,9.50
165.00,US-2021-156587,07-03-2021,08-03-2021,First Class,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,98103,West,OFF-AR-10001427,Office Supplies,Art,Newell 330,17.94,3.00,0.00,4.66
166.00,US-2021-131982,07-03-2021,11-03-2021,Second Class,NP-18685,Nora Pelletier,Home Office,United States,Des Moines,Washington,98198,West,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.65,2.00,0.20,33.64
167.00,US-2021-104563,07-03-2021,12-03-2021,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",204.90,5.00,0.00,0.00
168.00,US-2021-156587,07-03-2021,08-03-2021,First Class,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",242.94,3.00,0.00,4.86
169.00,US-2021-140116,10-03-2021,17-03-2021,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Denver,Colorado,80219,West,OFF-AR-10001044,Office Supplies,Art,BOSTON Ranger #55 Pencil Sharpener Black,83.17,4.00,0.20,9.36
170.00,US-2021-100279,10-03-2021,14-03-2021,Standard Class,SW-20275,Scott Williamson,Consumer,United States,Royal Oak,Michigan,48073,Central,OFF-PA-10002259,Office Supplies,Paper,"Geographics Note Cards Blank White 8 1/2"" x 11""",22.38,2.00,0.00,10.74
171.00,US-2021-140116,10-03-2021,17-03-2021,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Denver,Colorado,80219,West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,636.41,3.00,0.20,-15.91
172.00,US-2021-166884,11-03-2021,16-03-2021,Second Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,8.32,5.00,0.20,2.29
173.00,US-2021-114790,11-03-2021,13-03-2021,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,OFF-AP-10002578,Office Supplies,Appliances,Fellowes Premier Superior Surge Suppressor 10-Outlet With Phone and Remote,146.76,3.00,0.00,38.16
174.00,US-2021-103338,11-03-2021,15-03-2021,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,7.98,3.00,0.00,2.07
175.00,US-2021-166884,11-03-2021,16-03-2021,Second Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,10.46,6.00,0.20,1.70
176.00,US-2021-114790,11-03-2021,13-03-2021,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,OFF-PA-10000213,Office Supplies,Paper,Xerox 198,14.94,3.00,0.00,7.02
177.00,US-2021-158337,11-03-2021,14-03-2021,Second Class,KA-16525,Kelly Andreada,Consumer,United States,New York City,New York,10024,East,OFF-PA-10002137,Office Supplies,Paper,Southworth 100% Résumé Paper 24lb.,108.92,14.00,0.00,49.01
178.00,US-2021-114790,11-03-2021,13-03-2021,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,32.96,2.00,0.00,14.17
179.00,US-2021-114790,11-03-2021,13-03-2021,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,587.97,3.00,0.00,164.63
180.00,CA-2021-139675,13-03-2021,18-03-2021,Second Class,NF-18595,Nicole Fjeld,Home Office,Canada,Calgary,Alberta,T2C,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,915.14,4.00,0.20,102.95
181.00,CA-2021-139675,13-03-2021,18-03-2021,Second Class,NF-18595,Nicole Fjeld,Home Office,Canada,Calgary,Alberta,T2C,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,327.76,8.00,0.00,91.77
182.00,US-2021-125521,14-03-2021,19-03-2021,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Chesapeake,Virginia,23320,South,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1139.92,4.00,0.00,284.98
183.00,US-2021-157623,14-03-2021,18-03-2021,Standard Class,DK-13225,Dean Katz,Corporate,United States,Huntington Beach,California,92646,West,OFF-AR-10003723,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,3.38,1.00,0.00,1.25
184.00,US-2021-114510,14-03-2021,19-03-2021,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,33.09,4.00,0.20,11.17
185.00,US-2021-114510,14-03-2021,19-03-2021,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers No Pattern/Clear 8 1/2"" x 11""",62.05,2.00,0.20,20.17
186.00,US-2021-100293,14-03-2021,18-03-2021,Standard Class,NF-18475,Neil Französisch,Home Office,United States,Jacksonville,Florida,32216,South,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,91.06,6.00,0.20,31.87
187.00,US-2021-157623,14-03-2021,18-03-2021,Standard Class,DK-13225,Dean Katz,Corporate,United States,Huntington Beach,California,92646,West,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,10.56,2.00,0.00,4.75
188.00,US-2021-152618,14-03-2021,17-03-2021,First Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60653,Central,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,8.45,2.00,0.20,2.64
189.00,US-2021-114510,14-03-2021,19-03-2021,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,80.98,1.00,0.00,3.24
190.00,US-2021-114510,14-03-2021,19-03-2021,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West,OFF-ST-10003221,Office Supplies,Storage,Staple magnet,21.36,2.00,0.00,5.77
191.00,US-2021-114510,14-03-2021,19-03-2021,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,82.80,12.00,0.00,6.62
192.00,US-2021-152618,14-03-2021,17-03-2021,First Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60653,Central,TEC-MA-10003626,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,574.91,2.00,0.30,156.05
